Month,USCARTKSO,USCARTVSO,USCNEXPT,USCNFCONQ,USCNPSIT,USCNXFE.D,USCONDURD,USCONNDRD,USDAOPRXD,USDAPPRXD,USDCAMRXD,USDCLORXD,USDCOSRXD,USDCPPRXD,USDCPSRXD,USDDOLRXD,USDEAPRXD,USDFDHRXD,USDFFFRXD,USDFNRRXD,USDFULRXD,USDGARRXD,USDGASRXD,USDGDSRXD,USDGOERXD,USDIPERXD,USDJLYRXD,USDJRYRXD,USDLIQRXD,USDLUBRXD,USDLUGRXD,USDMAGRXD,USDMFLRXD,USDMHARXD,USDMLTRXD,USDMOTRXD,USDMVPRXD,USDNDCRXD,USDNEARXD,USDNEWRXD,USDNFCRXD,USDNMVRXD,USDNWTRXD,USDOILRXD,USDPERSID,USDPXERXD,USDPXFRXD,USDRBKRXD,USDRECRXD,USDREIRXD,USDSEARXD,USDTVSRXD,USDVAARXD,USDWINRXD,USDWTCRXD,USEM442.O,USEM448.O,USEM4521O,USEMIR..O,USHKART.G,USHKIR..G,USHKIR..O,USIM3EVPB,USIM4AHTB,USIM4HKAB,USIM4JEWB,USIM4TOTB,USINRDAUD,USINRDFFD,USINRDLBD,USINRET.D,USINRNASD,USINRNDSD,USINRNFSD,USINRNGMD,USINRNOMD,USINRNOND,USISSR..Q,USISSRBGQ,USISSRCAQ,USISSRDSQ,USISSRFBQ,USISSRFFQ,USISSRGMQ,USISSRMVQ,USISSROMQ,USISSRORQ,USJCUTCPP,USJCUTRTP,USMEMIRTH,USPCARRDO,USPCARRIO,USPCARRVE,USPCARVSE,USPERCOND,USRETADPD,USRETAUPD,USRETAUTD,USRETBMSD,USRETBPMD,USRETBWLD,USRETCLOD,USRETDPSD,USRETDSED,USRETEASD,USRETESMD,USRETFHED,USRETFHFD,USRETFLOD,USRETFSDD,USRETFSRD,USRETFUSD,USRETGAFD,USRETGRSD,USRETGSSD,USRETHFSD,USRETHPCD,USRETJLLD,USRETLEPD,USRETLGED,USRETMSRD,USRETNSRD,USRETOMDD,USRETOMRD,USRETORSD,USRETOSGD,USRETSFDD,USRETSFSD,USRETSHBD,USRETSHMD,USRETSHSD,USRETTCPD,USRETTOTD,USRETTOXD,USRETUMSD,USRETVMOD,USRETXMPD,USSRAM.AO,USSRAMDAO,USSRGAFME,USSRLV.AO,USSRLVDAO,USSRTDAUD,USSRTDGMD,USSRTDLBD,USSRTK.AO,USSRTKDAO,USSRTNASD,USSRTNDSD,USSRTNFSD,USSRTNOMD,USSRTXMPD,USTCBAEM,USTCBAEP,USTCBAEU,USTCBAEW,USTCBAIRQ,USTCBAPPQ,USTCBCPTQ,USTCBDRYQ,USTCBHEM,USTCBREFQ,USTCBRGEQ,USTCBTVSQ,USTCBVCCQ,USTCBWSHQ,USTKLSADO,USTKLSAWO,USTKSLADO,USUMBUYDH,USUMCNCUR,USUMCNSUR,USUMCONCH,USUMCONEH,USUMCONSH,USUMCONUH,USUMECO1H,USUMECO5H,USUMPFNCH,USUMPFNEH,USWHIR..O
200006,17.07800,17.59600,111.90000,139.20000,180.10000,6975.46400,745.60700,1863.88500,93200.00000,34301.00000,1376.00000,254011.00000,30019.00000,5564.00000,6351.00000,23532.00000,3052.00000,187433.00000,106631.00000,70578.00000,30867.00000,202623.00000,256230.00000,2572203.00000,293424.00000,12023.00000,49037.00000,54379.00000,17529.00000,7571.00000,13534.00000,42997.00000,263570.00000,30978.00000,54891.00000,333341.00000,53603.00000,63325.00000,97338.00000,65095.00000,34014.00000,192708.00000,96393.00000,27517.00000,8890.20000,7661261.00000,7469340.00000,25892.00000,25293.00000,83001.00000,3348.00000,3249.00000,33180.00000,21295.00000,5439.00000,544.40000,1318.70000,1740.60000,15258.60000,NaN,101.20000,30.70000,16497.88100,2140.19500,691.10100,705.59700,23473.85000,124657.00000,18474.00000,48251.00000,425879.00000,35272.00000,45963.00000,40030.00000,71728.00000,24991.00000,90130.00000,1.52200,2.34400,2.55900,2.35200,0.81500,1.72300,1.94500,1.77200,1.49700,1.11400,NaN,NaN,NaN,560.20000,169.20000,1286.90000,2.29700,8156.00600,1790.00000,7060.00000,59079.00000,18036.00000,2466.00000,3097.00000,9283.00000,19543.00000,6691.00000,3695.00000,10306.00000,10719.00000,7646.00000,702.00000,35383.00000,15251.00000,4220.00000,70026.00000,44549.00000,31341.00000,3426.00000,16496.00000,2589.00000,15189.00000,2531.00000,8900.00000,17739.00000,4213.00000,4969.00000,80933.00000,2628.00000,3153.00000,1508.00000,6296.00000,3929.00000,1994.00000,158792.00000,315180.00000,279896.00000,737.00000,965.00000,244528.00000,8.79000,6.80000,87.40000,17.16000,14.32000,70334.00000,36887.00000,20585.00000,8.37000,7.52000,13781.00000,19543.00000,49143.00000,16696.00000,209400.00000,0.80000,8.40000,3.10000,4.50000,2.50000,31.90000,5.80000,4.40000,1.10000,4.70000,2.90000,8.40000,5.10000,3.90000,7.46400,0.86100,622.00000,170.00000,115.60000,101.10000,115.10000,100.80000,106.40000,106.80000,146.00000,123.00000,129.00000,137.00000,NaN
200007,16.85100,17.31600,113.70000,143.00000,186.80000,6989.28700,746.18200,1862.35800,93388.00000,34026.00000,1402.00000,253887.00000,30233.00000,5734.00000,6431.00000,23833.00000,3062.00000,188027.00000,107248.00000,71213.00000,29956.00000,202035.00000,258330.00000,2571646.00000,294862.00000,12330.00000,49219.00000,54608.00000,17626.00000,7608.00000,13490.00000,42480.00000,265713.00000,30655.00000,54744.00000,332538.00000,52808.00000,62659.00000,96359.00000,64640.00000,33700.00000,193073.00000,97657.00000,26957.00000,8937.10000,7671792.00000,7477335.00000,26365.00000,25557.00000,83565.00000,3380.00000,3339.00000,33740.00000,21510.00000,5483.00000,545.70000,1322.40000,1748.70000,15287.00000,NaN,100.90000,30.60000,16544.31400,2198.84200,765.87200,746.47300,23649.41500,126761.00000,18426.00000,48503.00000,427936.00000,35730.00000,45421.00000,39909.00000,71329.00000,25162.00000,89723.00000,1.53500,2.33700,2.61400,2.33600,0.81900,1.70800,1.92700,1.83800,1.48500,1.10300,NaN,NaN,NaN,548.10000,168.30000,1301.60000,2.37500,8160.62000,1783.00000,6932.00000,58117.00000,18190.00000,2499.00000,3109.00000,9151.00000,19440.00000,6621.00000,3690.00000,10431.00000,10788.00000,7749.00000,723.00000,35534.00000,15338.00000,4298.00000,70261.00000,44100.00000,31529.00000,3449.00000,16586.00000,2610.00000,15053.00000,2548.00000,8892.00000,17783.00000,3918.00000,4785.00000,81351.00000,2662.00000,3355.00000,1514.00000,6397.00000,3997.00000,2003.00000,157868.00000,314119.00000,278732.00000,797.00000,934.00000,244962.00000,8.65000,6.64000,87.20000,16.86000,13.99000,68965.00000,37010.00000,20756.00000,8.21000,7.35000,13669.00000,19440.00000,48715.00000,16947.00000,209698.00000,1.20000,7.30000,3.20000,2.90000,2.00000,27.40000,5.30000,3.30000,1.50000,3.40000,2.60000,6.90000,5.40000,3.80000,7.38800,0.86700,615.70000,167.00000,114.30000,103.90000,114.20000,104.50000,108.30000,108.00000,148.00000,135.00000,130.00000,139.00000,NaN
200008,17.09000,17.53100,113.90000,140.80000,181.30000,7024.20200,756.89700,1873.11700,93628.00000,34990.00000,1412.00000,256919.00000,30103.00000,5884.00000,6469.00000,24078.00000,3089.00000,190119.00000,107871.00000,71321.00000,30184.00000,204300.00000,261579.00000,2594638.00000,298394.00000,12595.00000,49538.00000,54861.00000,17736.00000,7668.00000,13110.00000,43123.00000,269029.00000,31620.00000,54623.00000,340479.00000,53104.00000,62752.00000,95562.00000,65138.00000,32809.00000,197057.00000,102273.00000,27215.00000,8985.20000,7706437.00000,7520855.00000,25560.00000,25595.00000,84308.00000,3400.00000,3408.00000,34197.00000,21739.00000,5432.00000,545.60000,1317.60000,1761.00000,15298.20000,NaN,101.10000,30.60000,16353.86600,2194.69400,702.56000,754.25500,23846.94200,127676.00000,18692.00000,48840.00000,431057.00000,36240.00000,45401.00000,39939.00000,71437.00000,25296.00000,90610.00000,1.53500,2.33700,2.58100,2.32000,0.82100,1.71700,1.91400,1.84100,1.47600,1.10300,NaN,NaN,NaN,554.80000,161.60000,1311.90000,2.36500,8203.84700,1749.00000,6996.00000,58283.00000,18125.00000,2356.00000,3127.00000,9456.00000,19569.00000,6790.00000,3785.00000,10595.00000,10887.00000,7707.00000,733.00000,35289.00000,15210.00000,4253.00000,70847.00000,44068.00000,32389.00000,3453.00000,16639.00000,2610.00000,15050.00000,2744.00000,8814.00000,18095.00000,4082.00000,4792.00000,82133.00000,2638.00000,3278.00000,1484.00000,6235.00000,3957.00000,2061.00000,158051.00000,316061.00000,280838.00000,741.00000,925.00000,246533.00000,8.59000,6.67000,87.60000,16.92000,14.21000,69342.00000,37328.00000,20894.00000,8.33000,7.54000,14042.00000,19569.00000,48671.00000,17135.00000,211441.00000,1.10000,9.10000,4.00000,4.00000,1.80000,31.90000,6.40000,3.40000,1.10000,4.80000,3.10000,8.40000,6.50000,3.90000,7.69100,0.80200,640.90000,166.00000,112.90000,104.50000,112.40000,104.00000,107.30000,107.80000,151.00000,130.00000,126.00000,139.00000,NaN
200009,18.24500,18.65400,115.90000,142.50000,182.50000,7086.63100,776.45300,1887.44000,94356.00000,35493.00000,1440.00000,260648.00000,30767.00000,6115.00000,6611.00000,24597.00000,3143.00000,190630.00000,107237.00000,70122.00000,28587.00000,208172.00000,261124.00000,2631878.00000,296524.00000,13029.00000,50373.00000,55865.00000,17780.00000,7685.00000,13364.00000,43640.00000,268585.00000,32075.00000,55273.00000,355043.00000,54902.00000,62607.00000,96495.00000,66023.00000,33888.00000,208632.00000,112661.00000,25490.00000,8985.50000,7772017.00000,7583269.00000,26362.00000,25959.00000,86442.00000,3448.00000,3466.00000,34815.00000,21796.00000,5591.00000,545.60000,1329.40000,1766.50000,15317.30000,NaN,101.20000,30.60000,16441.47600,2203.94600,681.36600,777.60900,24217.21500,128551.00000,18364.00000,48914.00000,431612.00000,36255.00000,45233.00000,40154.00000,71489.00000,25533.00000,90313.00000,1.52300,2.34700,2.54000,2.29700,0.82200,1.68400,1.90000,1.81600,1.47600,1.09300,NaN,NaN,NaN,572.90000,173.10000,1348.90000,2.35400,8269.36300,1738.00000,7305.00000,59245.00000,18074.00000,2415.00000,3122.00000,9646.00000,19692.00000,6903.00000,3853.00000,10832.00000,10902.00000,7602.00000,724.00000,35708.00000,15602.00000,4155.00000,71467.00000,44201.00000,31913.00000,3447.00000,16811.00000,2668.00000,15163.00000,2742.00000,9033.00000,18397.00000,4301.00000,5086.00000,82599.00000,2679.00000,3201.00000,1514.00000,6303.00000,3974.00000,2043.00000,159863.00000,319069.00000,283441.00000,694.00000,872.00000,248017.00000,9.01000,6.97000,88.80000,18.24000,15.34000,70784.00000,37616.00000,20842.00000,9.23000,8.37000,14272.00000,19692.00000,48828.00000,17300.00000,212540.00000,1.20000,7.80000,2.90000,3.70000,1.90000,27.80000,5.80000,2.60000,0.90000,4.00000,3.10000,6.60000,5.90000,3.70000,8.42900,0.86400,702.40000,167.00000,113.50000,105.80000,112.00000,103.40000,106.80000,108.80000,149.00000,136.00000,124.00000,132.00000,NaN
200010,17.11700,17.51400,108.40000,135.80000,176.80000,7084.79400,768.98500,1888.28500,95308.00000,35772.00000,1460.00000,258456.00000,31043.00000,6092.00000,6747.00000,24181.00000,3164.00000,191830.00000,108066.00000,70758.00000,27942.00000,206068.00000,258431.00000,2623213.00000,293097.00000,13070.00000,49148.00000,54559.00000,17993.00000,7574.00000,13435.00000,43844.00000,265792.00000,32341.00000,55746.00000,348353.00000,52744.00000,61683.00000,96364.00000,66139.00000,34681.00000,199286.00000,103690.00000,24806.00000,9000.00000,7774807.00000,7575085.00000,26478.00000,25896.00000,85765.00000,3465.00000,3496.00000,34914.00000,22059.00000,5501.00000,545.70000,1322.40000,1766.80000,15324.30000,NaN,101.50000,30.70000,16652.25100,2211.89500,680.47000,763.66500,24770.29900,129473.00000,18686.00000,48885.00000,434410.00000,36911.00000,45681.00000,40123.00000,72009.00000,25590.00000,90590.00000,1.53400,2.34300,2.61200,2.32300,0.81800,1.70800,1.90500,1.84900,1.46000,1.09400,NaN,NaN,NaN,544.00000,172.20000,1350.60000,2.48300,8265.83800,1687.00000,6888.00000,58959.00000,18220.00000,2463.00000,3163.00000,9569.00000,19669.00000,6695.00000,3827.00000,10902.00000,10938.00000,7696.00000,738.00000,35638.00000,15725.00000,4214.00000,71499.00000,44381.00000,32348.00000,3482.00000,16922.00000,2596.00000,15091.00000,2627.00000,8992.00000,18282.00000,4163.00000,4998.00000,82809.00000,2695.00000,3130.00000,1507.00000,6238.00000,3877.00000,2044.00000,159271.00000,318684.00000,283119.00000,687.00000,869.00000,248462.00000,8.73000,6.70000,88.30000,17.27000,14.38000,70027.00000,37804.00000,20866.00000,8.54000,7.68000,14131.00000,19669.00000,49044.00000,17526.00000,213033.00000,1.50000,9.30000,3.50000,4.30000,1.60000,26.60000,5.90000,2.90000,1.00000,3.70000,3.00000,6.90000,4.90000,3.60000,7.66000,0.86200,638.30000,166.00000,114.90000,101.00000,113.60000,100.70000,105.80000,106.40000,143.00000,132.00000,129.00000,132.00000,NaN
200011,16.25900,16.63400,101.20000,132.60000,179.70000,7085.89500,762.79200,1885.13000,95785.00000,36015.00000,1517.00000,260097.00000,31041.00000,6158.00000,6760.00000,24448.00000,3171.00000,191206.00000,107300.00000,70097.00000,28290.00000,207626.00000,254052.00000,2612685.00000,288833.00000,13166.00000,48112.00000,53321.00000,18115.00000,7411.00000,13316.00000,43807.00000,261263.00000,32579.00000,55804.00000,341495.00000,51806.00000,58798.00000,90970.00000,65419.00000,32172.00000,189172.00000,98901.00000,25188.00000,8994.00000,7775131.00000,7582500.00000,26328.00000,25538.00000,86452.00000,3475.00000,3522.00000,34951.00000,22338.00000,5307.00000,545.40000,1323.60000,1770.60000,15338.50000,NaN,101.40000,30.60000,16209.44100,2176.49500,680.15800,785.65300,24642.44300,129878.00000,19265.00000,49267.00000,435830.00000,36955.00000,45542.00000,39770.00000,71918.00000,25644.00000,90805.00000,1.54700,2.39600,2.60400,2.29200,0.80700,1.77800,1.89400,1.90500,1.46800,1.08800,NaN,NaN,NaN,525.20000,160.90000,1354.20000,2.57800,8272.49200,1700.00000,6812.00000,57040.00000,17822.00000,2383.00000,3185.00000,9706.00000,19871.00000,6728.00000,3833.00000,11074.00000,10835.00000,7549.00000,725.00000,35517.00000,15516.00000,4145.00000,71464.00000,44606.00000,33150.00000,3404.00000,16919.00000,2496.00000,15182.00000,2717.00000,8953.00000,18483.00000,4341.00000,4911.00000,83497.00000,2697.00000,3118.00000,1502.00000,6129.00000,3838.00000,2047.00000,158397.00000,317161.00000,281725.00000,720.00000,859.00000,248971.00000,8.33000,6.41000,88.60000,16.33000,13.55000,68162.00000,37968.00000,20566.00000,8.00000,7.14000,14190.00000,19871.00000,49287.00000,17468.00000,213633.00000,1.30000,7.20000,2.90000,3.00000,2.30000,27.60000,5.30000,3.60000,0.80000,4.20000,3.50000,6.20000,4.80000,3.00000,7.15500,0.87000,596.30000,170.00000,115.70000,102.60000,116.90000,101.60000,107.60000,107.70000,142.00000,131.00000,133.00000,137.00000,NaN
200012,15.83100,16.22200,96.90000,128.60000,176.10000,7096.96000,763.54100,1903.60200,94695.00000,35997.00000,1571.00000,259424.00000,30591.00000,6332.00000,6893.00000,24560.00000,3180.00000,189086.00000,104372.00000,67933.00000,31318.00000,207366.00000,262902.00000,2629894.00000,300717.00000,13510.00000,48812.00000,54099.00000,17567.00000,7586.00000,13250.00000,43823.00000,270301.00000,32519.00000,55359.00000,341171.00000,52543.00000,54247.00000,88695.00000,65382.00000,34448.00000,184341.00000,96330.00000,27798.00000,9004.60000,7788549.00000,7622392.00000,26036.00000,25348.00000,86554.00000,3507.00000,3575.00000,35185.00000,22244.00000,5387.00000,546.30000,1328.00000,1771.50000,15376.00000,NaN,101.10000,30.50000,15501.96800,2192.26700,671.39600,771.43500,24128.44700,130059.00000,19050.00000,48917.00000,435858.00000,37246.00000,45455.00000,39940.00000,72066.00000,25892.00000,90650.00000,1.54700,2.29800,2.65900,2.26700,0.80700,1.80500,1.88200,1.95200,1.47100,1.07000,NaN,NaN,NaN,497.10000,168.00000,1334.90000,2.68500,8314.86900,1714.00000,6974.00000,55452.00000,18330.00000,2311.00000,3015.00000,9545.00000,20049.00000,7185.00000,3851.00000,11359.00000,10552.00000,7143.00000,689.00000,34673.00000,14987.00000,3926.00000,71079.00000,45002.00000,33801.00000,3217.00000,17059.00000,2536.00000,14759.00000,2923.00000,8792.00000,19209.00000,4304.00000,4883.00000,84754.00000,2600.00000,3210.00000,1461.00000,6130.00000,3894.00000,1996.00000,157919.00000,316515.00000,281791.00000,743.00000,878.00000,250022.00000,7.99000,6.03000,88.50000,15.65000,12.86000,66626.00000,38284.00000,21290.00000,7.66000,6.83000,14010.00000,20049.00000,49462.00000,17599.00000,215379.00000,1.10000,8.30000,3.00000,4.20000,1.80000,29.80000,5.90000,3.70000,0.90000,4.90000,3.30000,7.20000,5.10000,3.80000,7.00200,0.84700,583.50000,161.00000,110.90000,88.70000,110.50000,90.70000,98.40000,97.40000,121.00000,113.00000,126.00000,131.00000,NaN
200101,17.25100,17.65200,79.30000,115.70000,170.40000,7122.38900,766.48400,1892.67300,96228.00000,36437.00000,1453.00000,259798.00000,30724.00000,6354.00000,6736.00000,24575.00000,3265.00000,195334.00000,109368.00000,71878.00000,30460.00000,207203.00000,259646.00000,2624110.00000,296489.00000,13460.00000,47161.00000,52438.00000,18157.00000,7419.00000,13824.00000,42940.00000,266899.00000,32873.00000,55656.00000,339416.00000,50751.00000,62715.00000,93917.00000,63846.00000,31201.00000,198385.00000,105105.00000,27347.00000,9054.50000,7814954.00000,7621123.00000,24969.00000,25967.00000,86222.00000,3584.00000,3640.00000,35736.00000,22849.00000,5354.00000,548.20000,1333.00000,1765.50000,15359.60000,NaN,102.00000,30.80000,15996.66100,2262.47100,709.03300,728.83300,24617.95100,128680.00000,19123.00000,49118.00000,434714.00000,36926.00000,45620.00000,40063.00000,72404.00000,26066.00000,90643.00000,1.53000,2.31800,2.64000,2.24600,0.81300,1.73200,1.84500,1.86300,1.42300,1.09500,NaN,NaN,NaN,555.50000,170.20000,1285.70000,2.31400,8314.44100,1733.00000,6461.00000,58025.00000,18379.00000,2239.00000,3203.00000,9547.00000,20315.00000,7145.00000,3875.00000,10394.00000,11043.00000,7746.00000,718.00000,35995.00000,15671.00000,4265.00000,72472.00000,44548.00000,33438.00000,3480.00000,16870.00000,2481.00000,15274.00000,2782.00000,8617.00000,18091.00000,4520.00000,4736.00000,82786.00000,2571.00000,3313.00000,1522.00000,6090.00000,3914.00000,2019.00000,158833.00000,319973.00000,284083.00000,699.00000,811.00000,250864.00000,8.80000,6.76000,88.40000,17.32000,14.39000,69059.00000,39244.00000,21188.00000,8.52000,7.62000,13986.00000,20315.00000,49266.00000,18312.00000,215080.00000,1.20000,7.80000,3.30000,3.30000,1.80000,28.10000,6.20000,3.40000,1.20000,4.10000,2.90000,6.70000,5.20000,4.00000,7.63700,0.90500,636.40000,157.00000,108.10000,84.20000,107.80000,86.40000,94.70000,93.60000,106.00000,115.00000,123.00000,126.00000,NaN
200102,17.43300,17.82600,70.70000,109.20000,167.10000,7139.79700,787.85600,1880.93500,95469.00000,36022.00000,1461.00000,256077.00000,30440.00000,6528.00000,6665.00000,24810.00000,3194.00000,192727.00000,108296.00000,70677.00000,30424.00000,204696.00000,257599.00000,2640699.00000,294258.00000,13688.00000,47496.00000,52882.00000,17862.00000,7267.00000,13893.00000,43000.00000,264724.00000,32585.00000,55316.00000,364952.00000,51079.00000,67209.00000,99134.00000,63744.00000,31925.00000,210332.00000,111844.00000,27495.00000,9073.00000,7827488.00000,7637966.00000,26494.00000,26219.00000,86545.00000,3475.00000,3600.00000,35673.00000,22728.00000,5455.00000,547.50000,1342.50000,1777.20000,15378.00000,NaN,101.40000,30.60000,15605.54100,2160.87900,705.12600,716.35500,23157.64400,125281.00000,18953.00000,49005.00000,431190.00000,37093.00000,45504.00000,40201.00000,72474.00000,26264.00000,90886.00000,1.51800,2.26100,2.64800,2.33800,0.81400,1.73600,1.90500,1.80500,1.45800,1.09400,NaN,NaN,NaN,573.10000,166.80000,1194.00000,2.08300,8326.32800,1715.00000,6533.00000,58784.00000,18756.00000,2516.00000,3147.00000,9584.00000,19462.00000,6891.00000,3869.00000,10387.00000,10920.00000,7596.00000,683.00000,35777.00000,15585.00000,4149.00000,71599.00000,44746.00000,33213.00000,3447.00000,16995.00000,2514.00000,15334.00000,2889.00000,8782.00000,17855.00000,4010.00000,4946.00000,83098.00000,2586.00000,3144.00000,1530.00000,6406.00000,3991.00000,1971.00000,158409.00000,319667.00000,283963.00000,715.00000,810.00000,250159.00000,8.96000,6.97000,88.10000,17.50000,14.59000,69416.00000,38041.00000,21679.00000,8.54000,7.62000,14009.00000,19462.00000,49413.00000,18014.00000,214576.00000,1.10000,9.00000,3.80000,4.10000,1.90000,28.30000,5.40000,3.20000,1.20000,4.30000,2.80000,7.60000,4.70000,3.80000,7.63200,0.92200,636.00000,152.00000,103.70000,77.60000,105.80000,80.80000,90.60000,87.80000,93.00000,102.00000,122.00000,129.00000,NaN
200103,16.86800,17.24800,83.10000,116.90000,167.50000,7127.89000,778.73000,1869.51000,95014.00000,35508.00000,1490.00000,249619.00000,29711.00000,6807.00000,6726.00000,25230.00000,3181.00000,192613.00000,108352.00000,70752.00000,29676.00000,199034.00000,258229.00000,2619326.00000,294153.00000,14140.00000,46821.00000,52248.00000,17817.00000,7173.00000,12832.00000,42990.00000,265284.00000,32074.00000,54711.00000,355313.00000,50747.00000,61958.00000,93174.00000,63775.00000,31215.00000,207106.00000,114276.00000,26711.00000,9101.30000,7813162.00000,7631495.00000,26678.00000,26446.00000,87199.00000,3462.00000,3652.00000,36129.00000,22892.00000,5483.00000,546.40000,1335.40000,1779.50000,15348.00000,NaN,101.00000,30.60000,15677.96700,2306.61700,731.38200,712.09000,25097.97100,123615.00000,19237.00000,48969.00000,429909.00000,36863.00000,45927.00000,40213.00000,73519.00000,26894.00000,90280.00000,1.52400,2.27500,2.70300,2.43100,0.81700,1.76000,1.96100,1.79500,1.48700,1.08700,NaN,NaN,NaN,523.80000,164.60000,1171.80000,2.23700,8317.44100,1736.00000,6530.00000,58266.00000,18900.00000,2525.00000,3129.00000,9279.00000,18889.00000,6963.00000,3898.00000,10605.00000,10932.00000,7562.00000,697.00000,35714.00000,15482.00000,4168.00000,70818.00000,44523.00000,32404.00000,3394.00000,17013.00000,2488.00000,15273.00000,2611.00000,9032.00000,18142.00000,3999.00000,5102.00000,83071.00000,2644.00000,3221.00000,1551.00000,6399.00000,3978.00000,1938.00000,156998.00000,317638.00000,282023.00000,748.00000,804.00000,248688.00000,8.32000,6.35000,87.30000,16.93000,14.07000,68872.00000,37486.00000,21522.00000,8.61000,7.72000,13637.00000,18889.00000,49194.00000,18081.00000,213188.00000,1.00000,7.90000,3.10000,3.80000,1.70000,28.90000,5.70000,3.60000,1.10000,4.00000,2.70000,7.30000,5.70000,3.90000,7.71600,0.89000,643.00000,148.00000,104.10000,84.00000,103.40000,83.90000,91.50000,91.80000,97.00000,109.00000,119.00000,131.00000,NaN
200104,16.53100,16.87200,79.10000,109.90000,156.00000,7136.20600,765.68000,1889.30200,96084.00000,36230.00000,1420.00000,257881.00000,30024.00000,6889.00000,6702.00000,25068.00000,3273.00000,194222.00000,108429.00000,70901.00000,30552.00000,205182.00000,259492.00000,2620534.00000,296155.00000,14241.00000,47360.00000,52615.00000,17809.00000,7127.00000,12507.00000,42733.00000,266519.00000,32702.00000,55598.00000,335374.00000,51724.00000,56532.00000,90242.00000,63121.00000,33710.00000,199457.00000,109580.00000,27254.00000,9080.80000,7829311.00000,7624929.00000,25956.00000,25627.00000,87461.00000,3552.00000,3709.00000,36024.00000,23109.00000,5337.00000,542.10000,1330.50000,1779.40000,15256.70000,NaN,100.20000,30.50000,15927.08300,2241.84500,697.04100,712.26500,24311.21100,124631.00000,19290.00000,49063.00000,431026.00000,36680.00000,45695.00000,40282.00000,73124.00000,26735.00000,90638.00000,1.50300,2.18500,2.58500,2.34700,0.81600,1.76900,1.87900,1.77500,1.41200,1.09000,NaN,NaN,NaN,515.90000,176.50000,1117.60000,2.16600,8318.73000,1705.00000,6668.00000,58963.00000,19756.00000,2412.00000,3117.00000,9685.00000,19470.00000,6929.00000,3880.00000,10586.00000,10904.00000,7555.00000,672.00000,35512.00000,15395.00000,4161.00000,72452.00000,44719.00000,33333.00000,3394.00000,16971.00000,2466.00000,15157.00000,2690.00000,8650.00000,18094.00000,4544.00000,4750.00000,83140.00000,2586.00000,3253.00000,1531.00000,6309.00000,3982.00000,2097.00000,159183.00000,322250.00000,286722.00000,743.00000,806.00000,251914.00000,8.38000,6.26000,90.20000,16.59000,13.50000,70214.00000,38924.00000,22456.00000,8.21000,7.24000,14188.00000,19470.00000,49357.00000,18938.00000,216524.00000,1.20000,7.70000,2.80000,3.70000,2.30000,29.80000,6.40000,3.70000,1.10000,4.30000,3.40000,7.60000,4.80000,3.70000,7.24800,0.97400,604.00000,143.00000,98.70000,80.80000,98.00000,82.20000,88.40000,87.80000,92.00000,104.00000,110.00000,134.00000,NaN
200105,16.50300,16.87600,87.10000,116.10000,159.60000,7167.10400,775.15500,1899.95800,97407.00000,36354.00000,1453.00000,257483.00000,31003.00000,7143.00000,6722.00000,24994.00000,3307.00000,195545.00000,108993.00000,71334.00000,29030.00000,205084.00000,256788.00000,2641765.00000,291954.00000,14632.00000,47326.00000,52520.00000,17882.00000,6909.00000,12108.00000,42899.00000,263634.00000,32830.00000,56473.00000,344717.00000,51747.00000,57103.00000,89449.00000,63505.00000,32345.00000,197834.00000,108745.00000,25544.00000,9061.70000,7862664.00000,7655179.00000,25886.00000,25786.00000,87511.00000,3551.00000,3755.00000,36376.00000,23499.00000,5283.00000,543.00000,1331.10000,1781.20000,15262.60000,NaN,100.20000,30.50000,15703.94000,2197.00400,710.03100,704.26700,23534.08800,125706.00000,19078.00000,49328.00000,432188.00000,36445.00000,45754.00000,40280.00000,73643.00000,27209.00000,90363.00000,1.51300,2.25500,2.59700,2.34500,0.81600,1.73600,1.89300,1.78900,1.44100,1.09400,NaN,NaN,NaN,522.70000,169.40000,1101.90000,2.10800,8351.41800,1670.00000,6658.00000,59181.00000,19041.00000,2409.00000,3126.00000,9606.00000,19513.00000,6388.00000,3912.00000,10609.00000,10987.00000,7608.00000,666.00000,35732.00000,15562.00000,4165.00000,72483.00000,44705.00000,32747.00000,3443.00000,17138.00000,2415.00000,15166.00000,2810.00000,8870.00000,17627.00000,4369.00000,4937.00000,82632.00000,2639.00000,3331.00000,1535.00000,6330.00000,4004.00000,2067.00000,158796.00000,321349.00000,285651.00000,752.00000,786.00000,250940.00000,8.37000,6.33000,88.10000,16.56000,13.60000,70263.00000,38912.00000,21873.00000,8.19000,7.27000,14034.00000,19513.00000,49356.00000,18876.00000,215380.00000,1.50000,9.50000,3.80000,4.20000,2.20000,30.90000,5.70000,3.60000,1.20000,4.60000,3.10000,7.00000,6.20000,4.20000,7.27300,0.92600,606.10000,152.00000,102.10000,86.50000,102.20000,85.40000,92.00000,92.60000,99.00000,115.00000,112.00000,129.00000,NaN
